side_length,board_size,matchup,round,action_index,actor,actor_policy,first_actor,p_controlled,e_controlled,neutral_fields,actor_controlled_before,opponent_controlled_before,actor_non_core_before,opponent_non_core_before,territory_threshold,actor_to_threshold_before,opponent_to_threshold_before,actor_behind_before,p_resources_before,e_resources_before,rank,candidate_action_type,candidate_target,candidate_field_type,candidate_category,raw_score,weight,total_score,reasons,chosen,chosen_ok,chosen_message,winner_after
4,37,utility_balancer_vs_phase_player,7,2,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",2,fortify,"(-3, 1)",,defense,31.8833,1.0000,31.8833,type=Korn | shield=1 | enemy_neighbors=2 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_phase_player,7,2,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",3,raid,"(0, -1)",,aggression,24.2667,1.0500,25.4800,target_type=Stein | level=1 | shield=0 | cost_korn=2 | opponent_non_core=8,False,,,
4,37,utility_balancer_vs_phase_player,7,2,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",4,rebuild,"(-1, 0)",Holz,economy,16.7667,1.2000,20.1200,old_type=Stein | new_type=Holz | new_need=0.83 | old_pressure=0.25 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,7,2,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",5,fortify,"(-2, 0)",,defense,19.6333,1.0000,19.6333,type=Holz | shield=1 | enemy_neighbors=1 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_phase_player,7,3,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",1,rebuild,"(-1, 0)",Korn,economy,19.1000,1.2000,22.9200,old_type=Stein | new_type=Korn | new_need=1.00 | old_pressure=0.25 | cost_holz=2,True,True,"player rebuilds (-1, 0): Stein -> Korn for 2 Holz.",
4,37,utility_balancer_vs_phase_player,7,3,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",2,rebuild,"(-1, 0)",Holz,economy,16.7667,1.2000,20.1200,old_type=Stein | new_type=Holz | new_need=0.83 | old_pressure=0.25 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,7,3,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",3,rebuild,"(-2, 0)",Korn,economy,16.6000,1.2000,19.9200,old_type=Holz | new_type=Korn | new_need=1.00 | old_pressure=0.17 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,7,3,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",4,rebuild,"(-3, 1)",Holz,economy,13.2667,1.2000,15.9200,old_type=Korn | new_type=Holz | new_need=0.83 | old_pressure=0.00 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,7,3,player,utility_balancer,player,6,9,22,6,9,5,8,23,17,14,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 3, ""Stein"": 7}",5,rebuild,"(-2, -1)",Holz,economy,13.2667,1.2000,15.9200,old_type=Korn | new_type=Holz | new_need=0.83 | old_pressure=0.00 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,8,1,player,utility_balancer,enemy,6,11,21,5,11,4,10,23,18,12,True,"{""Holz"": 0, ""Korn"": 6, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",1,build,"(0, -2)",Holz,expansion,32.3779,1.1500,37.2346,type=Holz | need=0.83 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,True,True,"player builds Holz at (0, -2) for 2 Holz.",
4,37,utility_balancer_vs_phase_player,8,1,player,utility_balancer,enemy,6,11,21,5,11,4,10,23,18,12,True,"{""Holz"": 0, ""Korn"": 6, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",2,build,"(-1, -2)",Holz,expansion,32.0446,1.1500,36.8513,type=Holz | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,8,1,player,utility_balancer,enemy,6,11,21,5,11,4,10,23,18,12,True,"{""Holz"": 0, ""Korn"": 6, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",3,fortify,"(-2, 0)",,defense,31.6333,1.1500,36.3783,type=Holz | shield=1 | enemy_neighbors=2 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_phase_player,8,1,player,utility_balancer,enemy,6,11,21,5,11,4,10,23,18,12,True,"{""Holz"": 0, ""Korn"": 6, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",4,build,"(0, -2)",Stein,expansion,31.3779,1.1500,36.0846,type=Stein | need=0.75 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,8,1,player,utility_balancer,enemy,6,11,21,5,11,4,10,23,18,12,True,"{""Holz"": 0, ""Korn"": 6, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",5,build,"(-1, -2)",Stein,expansion,31.0446,1.1500,35.7013,type=Stein | need=0.75 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,8,2,player,utility_balancer,enemy,6,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",1,fortify,"(-2, 0)",,defense,31.6333,1.1500,36.3783,type=Holz | shield=1 | enemy_neighbors=2 | contested=0 | cost_korn=4,True,True,"player fortifies (-2, 0) for 4 Korn. raid_shield=2/3.",
4,37,utility_balancer_vs_phase_player,8,2,player,utility_balancer,enemy,6,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",2,raid,"(-2, 1)",,aggression,22.7333,1.2000,27.2800,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=10,False,,,
4,37,utility_balancer_vs_phase_player,8,2,player,utility_balancer,enemy,6,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",3,raid,"(0, -1)",,aggression,22.0667,1.2000,26.4800,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=10,False,,,
4,37,utility_balancer_vs_phase_player,8,2,player,utility_balancer,enemy,6,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",4,fortify,"(-1, -1)",,defense,19.2167,1.1500,22.0992,type=Korn | shield=1 | enemy_neighbors=1 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_phase_player,8,2,player,utility_balancer,enemy,6,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",5,fortify,"(-2, -1)",,defense,1.6180,1.1500,1.8607,type=Korn | shield=0 | enemy_neighbors=0 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_phase_player,8,3,player,utility_balancer,enemy,6,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",1,fortify,"(-2, -1)",,defense,1.6180,1.1500,1.8607,type=Korn | shield=0 | enemy_neighbors=0 | contested=0 | cost_korn=2,True,True,"player fortifies (-2, -1) for 2 Korn. raid_shield=1/3.",
4,37,utility_balancer_vs_phase_player,8,3,player,utility_balancer,enemy,6,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 3}","{""Holz"": 3, ""Korn"": 1, ""Stein"": 1}",2,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_phase_player,9,1,player,utility_balancer,player,7,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",1,build,"(-1, -2)",Korn,expansion,34.5818,1.1500,39.7690,type=Korn | need=0.75 | own_neighbors=3 | enemy_neighbors=0 | cost_holz=3,True,True,"player builds Korn at (-1, -2) for 3 Holz.",
4,37,utility_balancer_vs_phase_player,9,1,player,utility_balancer,player,7,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",2,build,"(-1, -2)",Holz,expansion,34.3568,1.1500,39.5103,type=Holz | need=0.75 | own_neighbors=3 | enemy_neighbors=0 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,9,1,player,utility_balancer,player,7,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",3,build,"(-1, -2)",Stein,expansion,34.3568,1.1500,39.5103,type=Stein | need=0.75 | own_neighbors=3 | enemy_neighbors=0 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,9,1,player,utility_balancer,player,7,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",4,build,"(1, -2)",Korn,expansion,31.7484,1.1500,36.5107,type=Korn | need=0.75 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,9,1,player,utility_balancer,player,7,11,20,6,11,5,10,23,17,12,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",5,build,"(1, -2)",Holz,expansion,31.5234,1.1500,36.2519,type=Holz | need=0.75 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,9,2,player,utility_balancer,player,8,10,19,7,11,6,10,23,16,12,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",1,raid,"(0, -1)",,aggression,24.2667,1.2000,29.1200,target_type=Stein | level=1 | shield=0 | cost_korn=2 | opponent_non_core=10,True,True,"player raids (0, -1) for 2 Korn. contested=1, active_from_round=10.",
4,37,utility_balancer_vs_phase_player,9,2,player,utility_balancer,player,8,10,19,7,11,6,10,23,16,12,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",2,fortify,"(0, -2)",,defense,23.9000,1.1500,27.4850,type=Holz | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_phase_player,9,2,player,utility_balancer,player,8,10,19,7,11,6,10,23,16,12,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",3,raid,"(-2, 1)",,aggression,22.7333,1.2000,27.2800,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=10,False,,,
4,37,utility_balancer_vs_phase_player,9,2,player,utility_balancer,player,8,10,19,7,11,6,10,23,16,12,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",4,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
4,37,utility_balancer_vs_phase_player,9,3,player,utility_balancer,player,8,10,19,8,10,7,9,23,15,13,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 3}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 5}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
4,37,utility_balancer_vs_phase_player,10,1,player,utility_balancer,enemy,8,12,18,7,12,6,11,23,16,11,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",1,build,"(1, -2)",Holz,expansion,31.8477,1.1500,36.6249,type=Holz | need=0.75 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=3,True,True,"player builds Holz at (1, -2) for 3 Holz.",
4,37,utility_balancer_vs_phase_player,10,1,player,utility_balancer,enemy,8,12,18,7,12,6,11,23,16,11,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",2,build,"(1, -2)",Stein,expansion,30.8477,1.1500,35.4749,type=Stein | need=0.67 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,10,1,player,utility_balancer,enemy,8,12,18,7,12,6,11,23,16,11,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",3,build,"(0, -3)",Holz,expansion,30.1811,1.1500,34.7082,type=Holz | need=0.75 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,10,1,player,utility_balancer,enemy,8,12,18,7,12,6,11,23,16,11,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",4,build,"(1, -2)",Korn,expansion,30.0727,1.1500,34.5837,type=Korn | need=0.58 | own_neighbors=1 | enemy_neighbors=1 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,10,1,player,utility_balancer,enemy,8,12,18,7,12,6,11,23,16,11,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",5,build,"(0, -3)",Stein,expansion,29.1811,1.1500,33.5582,type=Stein | need=0.67 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,10,2,player,utility_balancer,enemy,9,11,17,8,12,7,11,23,15,11,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",1,raid,"(-3, 1)",,aggression,23.9000,1.2000,28.6800,target_type=Korn | level=2 | shield=0 | cost_korn=3 | opponent_non_core=11,True,True,"player raids (-3, 1) for 3 Korn. contested=3, active_from_round=13.",
4,37,utility_balancer_vs_phase_player,10,2,player,utility_balancer,enemy,9,11,17,8,12,7,11,23,15,11,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",2,fortify,"(0, -2)",,defense,23.9000,1.1500,27.4850,type=Holz | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_phase_player,10,2,player,utility_balancer,enemy,9,11,17,8,12,7,11,23,15,11,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",3,fortify,"(-1, -1)",,defense,19.2167,1.1500,22.0992,type=Korn | shield=1 | enemy_neighbors=1 | contested=0 | cost_korn=4,False,,,
4,37,utility_balancer_vs_phase_player,10,2,player,utility_balancer,enemy,9,11,17,8,12,7,11,23,15,11,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",4,field_upgrade,"(-2, -1)",,development,14.5667,1.2000,17.4800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,10,2,player,utility_balancer,enemy,9,11,17,8,12,7,11,23,15,11,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",5,field_upgrade,"(-1, -2)",,development,14.5667,1.2000,17.4800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,10,3,player,utility_balancer,enemy,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",1,fortify,"(0, -2)",,defense,23.9000,1.1500,27.4850,type=Holz | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,True,True,"player fortifies (0, -2) for 2 Korn. raid_shield=1/3.",
4,37,utility_balancer_vs_phase_player,10,3,player,utility_balancer,enemy,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",2,field_upgrade,"(-2, -1)",,development,14.5667,1.2000,17.4800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,10,3,player,utility_balancer,enemy,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",3,field_upgrade,"(-1, -2)",,development,14.5667,1.2000,17.4800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,10,3,player,utility_balancer,enemy,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",4,field_upgrade,"(-1, -1)",,development,14.5667,1.2000,17.4800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,10,3,player,utility_balancer,enemy,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 4, ""Korn"": 4, ""Stein"": 4}",5,field_upgrade,"(0, -2)",,development,14.0667,1.2000,16.8800,type=Holz | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,11,1,player,utility_balancer,player,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",1,fortify,"(-1, 0)",,defense,75.8167,1.1500,87.1892,type=Korn | shield=0 | enemy_neighbors=4 | contested=3 | cost_korn=2,True,True,"player fortifies (-1, 0) for 2 Korn. raid_shield=1/3.",
4,37,utility_balancer_vs_phase_player,11,1,player,utility_balancer,player,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",2,raid,"(-2, 1)",,aggression,25.7333,1.2000,30.8800,target_type=Stein | level=2 | shield=0 | cost_korn=3 | opponent_non_core=10,False,,,
4,37,utility_balancer_vs_phase_player,11,1,player,utility_balancer,player,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",3,fortify,"(1, -2)",,defense,23.2333,1.1500,26.7183,type=Holz | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_phase_player,11,1,player,utility_balancer,player,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",4,rebuild,"(-1, 0)",Holz,economy,18.7667,1.2500,23.4583,old_type=Korn | new_type=Holz | new_need=0.83 | old_pressure=0.42 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,11,1,player,utility_balancer,player,9,11,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",5,field_upgrade,"(-1, 0)",,development,19.0667,1.2000,22.8800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,11,2,player,utility_balancer,player,10,10,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",1,raid,"(-2, 1)",,aggression,25.7333,1.2000,30.8800,target_type=Stein | level=2 | shield=0 | cost_korn=3 | opponent_non_core=10,True,True,"player raids (-2, 1) for 3 Korn. contested=3, active_from_round=14.",
4,37,utility_balancer_vs_phase_player,11,2,player,utility_balancer,player,10,10,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",2,fortify,"(1, -2)",,defense,23.2333,1.1500,26.7183,type=Holz | shield=0 | enemy_neighbors=1 | contested=0 | cost_korn=2,False,,,
4,37,utility_balancer_vs_phase_player,11,2,player,utility_balancer,player,10,10,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",3,field_upgrade,"(-1, 0)",,development,19.0667,1.2000,22.8800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,11,2,player,utility_balancer,player,10,10,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",4,rebuild,"(-1, 0)",Holz,economy,17.7667,1.2500,22.2083,old_type=Korn | new_type=Holz | new_need=0.83 | old_pressure=0.25 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,11,2,player,utility_balancer,player,10,10,17,9,11,8,10,23,14,12,True,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 4}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",5,rebuild,"(-1, 0)",Stein,economy,15.4333,1.2500,19.2917,old_type=Korn | new_type=Stein | new_need=0.67 | old_pressure=0.25 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,11,3,player,utility_balancer,player,10,10,17,10,10,9,9,23,13,13,False,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",1,field_upgrade,"(-1, 0)",,development,19.0667,1.2000,22.8800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,True,True,"player upgrades (-1, 0) to level 2 for 4 Stein.",
4,37,utility_balancer_vs_phase_player,11,3,player,utility_balancer,player,10,10,17,10,10,9,9,23,13,13,False,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",2,rebuild,"(0, -2)",Korn,economy,16.6000,1.2500,20.7500,old_type=Holz | new_type=Korn | new_need=1.00 | old_pressure=0.17 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,11,3,player,utility_balancer,player,10,10,17,10,10,9,9,23,13,13,False,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",3,rebuild,"(1, -2)",Korn,economy,16.6000,1.2500,20.7500,old_type=Holz | new_type=Korn | new_need=1.00 | old_pressure=0.17 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,11,3,player,utility_balancer,player,10,10,17,10,10,9,9,23,13,13,False,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",4,rebuild,"(-1, 0)",Holz,economy,16.2667,1.2500,20.3333,old_type=Korn | new_type=Holz | new_need=0.83 | old_pressure=0.00 | cost_holz=2,False,,,
4,37,utility_balancer_vs_phase_player,11,3,player,utility_balancer,player,10,10,17,10,10,9,9,23,13,13,False,"{""Holz"": 2, ""Korn"": 0, ""Stein"": 0}","{""Holz"": 7, ""Korn"": 8, ""Stein"": 10}",5,field_upgrade,"(-2, -1)",,development,14.5667,1.2000,17.4800,type=Korn | level=1 | stein_pressure=0.33 | cost_stein=4,False,,,
4,37,utility_balancer_vs_phase_player,12,1,player,utility_balancer,enemy,11,12,15,10,12,9,11,23,13,11,True,"{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 7, ""Stein"": 10}",1,build,"(1, -1)",Stein,expansion,43.6676,1.1500,50.2177,type=Stein | need=1.00 | own_neighbors=1 | enemy_neighbors=3 | cost_holz=3,True,True,"player builds Stein at (1, -1) for 3 Holz.",
4,37,utility_balancer_vs_phase_player,12,1,player,utility_balancer,enemy,11,12,15,10,12,9,11,23,13,11,True,"{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 7, ""Stein"": 10}",2,build,"(1, -1)",Korn,expansion,39.8926,1.1500,45.8765,type=Korn | need=0.67 | own_neighbors=1 | enemy_neighbors=3 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,12,1,player,utility_balancer,enemy,11,12,15,10,12,9,11,23,13,11,True,"{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 7, ""Stein"": 10}",3,build,"(1, -1)",Holz,expansion,37.6676,1.1500,43.3177,type=Holz | need=0.50 | own_neighbors=1 | enemy_neighbors=3 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,12,1,player,utility_balancer,enemy,11,12,15,10,12,9,11,23,13,11,True,"{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 7, ""Stein"": 10}",4,build,"(1, -3)",Stein,expansion,35.0009,1.1500,40.2510,type=Stein | need=1.00 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,12,1,player,utility_balancer,enemy,11,12,15,10,12,9,11,23,13,11,True,"{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 7, ""Stein"": 10}",5,build,"(0, -3)",Stein,expansion,33.6676,1.1500,38.7177,type=Stein | need=1.00 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=3,False,,,
4,37,utility_balancer_vs_phase_player,12,2,player,utility_balancer,enemy,11,12,14,11,12,10,11,23,12,11,True,"{""Holz"": 3, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 2, ""Korn"": 7, ""Stein"": 10}",1,fortify,"(-2, 0)",,defense,23.2333,1.1500,26.7183,type=Holz | shield=0 | enemy_neighbors=0 | contested=2 | cost_korn=2,True,True,"player fortifies (-2, 0) for 2 Korn. raid_shield=1/3.",
