side_length,matchup,round,actor,actor_policy,action_index,candidate_action_type,candidate_target,candidate_source,candidate_field_type,tunnel_score,normal_baseline,opportunity_cost,chosen,reasons
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-2, 0)",,0.1859,0.5854,0.3995,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.3995
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-2, 0)",,0.1859,0.5854,0.3995,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.3995
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(-1, 0)","(-2, 0)",,0.1275,0.5854,0.4579,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.4579
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-1, 0)",,0.1275,0.5854,0.4579,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.4579
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-1, 0)",,0.1859,0.5854,0.3995,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.3995
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-1, 0)",,0.1859,0.5854,0.3995,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.3995
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(-1, 1)","(-1, 0)",,0.1859,0.5854,0.3995,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.3995
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(0, -1)","(-1, 0)",,0.1859,0.5854,0.3995,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.3995
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,tunnel_extend,"(0, 0)","(-1, 0)",,0.1859,0.5854,0.3995,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0754|opportunity_cost:-0.3995
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,1,wait,,,,0.0,0.5854,0.5854,F,opportunity_cost:-0.5854
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_entrance,"(-2, -1)",,,0.2889,0.5742,0.2853,F,resource_fit:0.0625|tunnel_access_gain:0.1500|enemy_tunnel_threat:0.0107|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.2853
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-3, 1)",,0.1151,0.5742,0.4591,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4591
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-3, 1)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 0)",,0.1151,0.5742,0.4591,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4591
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-2, -1)","(-2, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-2, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 0)",,0.1151,0.5742,0.4591,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4591
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-1, 0)",,0.1151,0.5742,0.4591,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4591
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-1, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-1, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(-1, 1)","(-1, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(0, -1)","(-1, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,tunnel_extend,"(0, 0)","(-1, 0)",,0.1734,0.5742,0.4008,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0161|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0657|opportunity_cost:-0.4008
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,2,wait,,,,0.0,0.5742,0.5742,F,opportunity_cost:-0.5742
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_entrance,"(-2, -1)",,,0.2809,0.2119,0.0,T,resource_fit:0.0625|tunnel_access_gain:0.1500|enemy_tunnel_threat:0.0125|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-3, 1)",,0.108,0.2119,0.1039,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.1039
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-3, 1)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-3, 1)","(-2, 0)",,0.108,0.2119,0.1039,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.1039
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-2, -1)","(-2, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-2, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(-2, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-1, 0)","(-2, 0)",,0.108,0.2119,0.1039,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.1039
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-1, 0)",,0.108,0.2119,0.1039,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.1039
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-1, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(-1, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(-1, 1)","(-1, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(0, -1)","(-1, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,tunnel_extend,"(0, 0)","(-1, 0)",,0.1664,0.2119,0.0456,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0187|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0559|opportunity_cost:-0.0456
4,utility_tunneler_vs_phase_player,9,player,utility_tunneler,3,wait,,,,0.0,0.2119,0.2119,F,opportunity_cost:-0.2119
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-3, 2)","(-3, 1)",,0.2229,0.4682,0.2453,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.2453
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-3, 1)",,0.1645,0.4682,0.3036,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.3036
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-3, 1)",,0.2229,0.4682,0.2453,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.2453
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-2, -1)",,0.1645,0.4682,0.3036,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.3036
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-1, -2)","(-2, -1)",,0.2229,0.4682,0.2453,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.2453
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2229,0.4682,0.2453,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.2453
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-3, 1)","(-2, 0)",,0.1645,0.4682,0.3036,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.3036
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-2, -1)","(-2, 0)",,0.1645,0.4682,0.3036,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.3036
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-2, 0)",,0.2229,0.4682,0.2453,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.2453
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-2, 0)",,0.2229,0.4682,0.2453,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.2453
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,tunnel_extend,"(-1, 0)","(-2, 0)",,0.2229,0.4682,0.2453,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0250|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0895|opportunity_cost:-0.2453
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,1,wait,,,,0.0,0.4682,0.4682,F,opportunity_cost:-0.4682
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-3, 2)","(-3, 1)",,0.2096,0.1446,0.0,T,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-3, 1)",,0.1512,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-3, 1)",,0.2096,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-2, -1)",,0.1512,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-1, -2)","(-2, -1)",,0.2096,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2096,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 0)",,0.1512,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-2, -1)","(-2, 0)",,0.1512,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-2, 0)",,0.2096,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, 0)",,0.2096,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 0)",,0.2096,0.1446,0.0,F,resource_fit:0.0750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0214|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,2,wait,,,,0.0,0.1446,0.1446,F,opportunity_cost:-0.1446
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-3, 1)",,0.1203,0.1386,0.0183,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0183
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-3, 1)",,0.1786,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-3, 2)",,0.2036,0.1386,0.0,T,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-2, 2)","(-3, 2)",,0.2036,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-2, -1)",,0.1453,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-1, -2)","(-2, -1)",,0.2036,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2036,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-3, 1)","(-2, 0)",,0.1453,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-2, -1)","(-2, 0)",,0.1453,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-2, 1)","(-2, 0)",,0.2036,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-1, -1)","(-2, 0)",,0.2036,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,10,player,utility_tunneler,3,tunnel_extend,"(-1, 0)","(-2, 0)",,0.2036,0.1386,0.0,F,resource_fit:0.0583|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0321|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.0798|opportunity_cost:-0.0000
